61;99;1
3;68;1
4;71;1
7;93;1
24;44;1
18;55;1
20;53;1
9;68;1
5;72;1
1;69;1
4;69;1
5;68;1
99;50;1
4;72;1
0;43;1
70;83;1
1;70;1
2;71;1
3;70;1
1;69;1
20;25;1
90;73;1
80;0;1
18;55;1
99;76;1
12;99;1
2;69;1
5;70;1
15;50;1
97;34;1
4;67;1
75;87;1
7;67;1
13;60;1
2;69;1
10;78;1
90;80;1
6;71;1
75;65;1
75;87;1
1;71;1
1;69;1
8;66;1
6;72;1
4;69;1
4;71;1
63;75;1
74;9;1
4;69;1
1;73;1
2;71;1
0;41;1
20;53;1
12;65;1
9;70;1
2;68;1
2;69;1
5;68;1
7;68;3
1;69;3
5;72;3
19;54;3
5;68;3
2;69;3
6;67;3
96;67;3
1;75;3
89;99;3
99;94;3
74;94;3
4;71;3
1;75;3
2;75;3
67;56;3
3;72;3
11;69;3
20;32;3
63;52;3
4;70;3
52;35;3
2;71;3
3;70;3
19;86;3
5;72;3
78;62;3
5;68;3
4;69;3
1;70;3
18;55;3
1;62;3
1;69;3
99;33;3
2;76;3
16;67;3
10;71;3
1;68;3
4;91;3
5;69;3
17;53;3
6;68;3
18;55;3
1;72;3
4;71;3
4;74;3
9;70;3
20;51;3
4;68;3
3;70;3
7;68;3
10;69;3
3;71;3
10;66;3
3;74;3
73;0;3
3;72;3
3;69;3
2;71;3
74;94;3
74;94;3
5;99;3
5;68;3
61;70;3
10;69;3
5;72;3
4;69;3
5;70;3
6;69;3
2;71;3
4;68;3
99;33;3
2;69;2
72;96;2
21;43;2
9;72;2
0;43;2
11;64;2
68;17;2
24;89;2
73;49;2
3;75;2
16;67;2
5;68;2
99;33;2
6;66;2
1;63;2
6;68;2
75;60;2
20;52;2
3;70;2
7;67;2
4;68;2
57;86;2
99;67;2
5;70;2
81;5;2
5;72;2
1;71;2
94;39;2
15;73;2
4;71;2
17;64;2
13;64;2
2;70;2
21;26;2
99;66;2
81;98;2
20;25;2
19;58;2
99;29;2
17;51;2
3;69;2
77;99;2
6;67;2
9;68;2
78;62;2
3;70;2
3;71;2
9;68;2
7;63;2
18;50;2
2;70;2
5;69;2
9;70;2
58;0;2
6;66;2
3;70;2
5;72;2
6;65;2
2;68;2
4;68;2
2;69;2
80;12;2
4;74;4
16;52;4
7;67;4
7;68;4
2;71;4
16;52;4
88;99;4
7;67;4
0;62;4
1;74;4
6;70;4
19;53;4
4;75;4
20;53;4
83;3;4
3;70;4
21;51;4
89;99;4
4;71;4
4;70;4
23;54;4
2;69;4
61;99;4
4;69;4
10;71;4
3;69;4
2;70;4
16;52;4
2;68;4
99;91;4
18;52;4
99;99;4
1;70;4
24;72;4
11;64;4
17;70;4
99;99;4
9;68;4
6;72;4
5;70;4
3;71;4
7;68;4
21;51;4
4;71;4
17;52;4
64;68;4
13;68;4
19;50;4
7;62;4
5;68;4
78;5;4
9;71;4
22;53;4
15;78;4
3;70;4
99;51;4
92;99;4
5;71;4
20;49;4
89;99;4
16;52;4
2;69;4
18;70;4
24;31;4
9;66;4
4;69;4
92;68;4
2;70;4
5;71;4
14;84;4
9;68;4
21;51;4
1;73;4
15;62;4
64;68;4
89;99;4
9;68;4
64;67;4
1;63;4
2;69;4
1;70;4
21;53;4
68;69;4
1;72;4
9;68;4
1;72;4
3;72;4
4;69;4
94;94;4
0;71;4
